,CustomerID,genero,esEstudiante,casado,tieneHijos,numeroCursosInscritos,antiguidad,haUsadoElServicioBasico,usaServicioBasicoRegularmente,tipoDeUsuario,usaServicioPlataRegularmente,usaServicioOroRegularmente,haPagadoContenidoIndividual,haContactoASoporte,usaTabletParaAcceder,usaMovilParaAcceder,tipoDeContrato,pagoDigital,metodoDePago,cargosMensuales,cargosAccumulados,usuarioPerdido
2253,0336-PIKEI,Masculino,1,Sí,No,15,72,Sí,No,Plata,Sí,No tiene acceso,Sí,Sí,Sí,No,Anual,No,Transferencia Bancaria (Domiciliado),74.4,5360.75,0
2254,7322-OCWHC,Masculino,1,Sí,No,13,72,Sí,Sí,Oro,Sí,Sí,Sí,Sí,No,No,Anual,Sí,Transferencia Bancaria (Domiciliado),93.05,6735.05,0
2255,9537-VHDTA,Feminino,0,No,Sí,1,1,Sí,No,Plata,Sí,No tiene acceso,No,No,No,No,Mensual,No,Pago en tienda,51.2,51.2,0
2256,4957-TIALW,Feminino,0,No,Sí,4,15,Sí,No,Plata,Sí,No tiene acceso,Sí,Sí,No,No,Trimestral,No,Tarjeta de credito (Domeciliado,65.6,1010.0,0
2257,2054-PJOCK,Feminino,0,No,No,10,60,Sí,Sí,Plata,No,No tiene acceso,Sí,Sí,Sí,Sí,Trimestral,No,Tarjeta de credito (Domeciliado,80.55,4847.05,0
2258,9150-HEPMB,Masculino,0,No,No,9,56,Sí,No,Plata,Sí,No tiene acceso,Sí,No,No,No,Trimestral,No,Pago en tienda,52.7,3019.7,0
2259,9030-QGZNL,Feminino,0,No,No,2,8,Sí,No,Basico,No tiene acceso por ser usuario basico,No tiene acceso,No tiene acceso por ser usuario basico,No,No,No,Anual,No,Pago en tienda,20.85,161.65,0
2260,6204-IEUXJ,Feminino,0,No,No,1,3,Sí,No,Oro,No,No,Sí,Sí,No,No,Mensual,No,Tarjeta de credito (Domeciliado,80.1,217.55,1
2261,3126-WQMGH,Feminino,0,Sí,No,7,49,Sí,Sí,Plata,No,No tiene acceso,No,No,No,No,Mensual,Sí,Tarjeta de credito (Domeciliado,52.15,2583.75,0
2262,4529-CKBCL,Feminino,0,No,No,1,2,Sí,No,Oro,No,No,No,No,Sí,No,Mensual,Sí,Transferencia Bancaria,80.2,146.05,1
2263,2506-CLAKW,Feminino,0,No,No,2,6,Sí,No,Oro,Sí,Sí,Sí,Sí,No,Sí,Mensual,Sí,Transferencia Bancaria (Domiciliado),98.15,567.45,1
2264,7176-WRTNX,Masculino,0,No,No,8,70,Sí,Sí,Oro,Sí,Sí,Sí,Sí,Sí,Sí,Anual,Sí,Transferencia Bancaria (Domiciliado),114.95,7711.25,0
2265,1583-IHQZE,Masculino,0,No,No,3,12,Sí,Sí,Oro,No,Sí,Sí,Sí,Sí,Sí,Mensual,Sí,Pago en tienda,112.95,1384.75,1
2266,5732-IKGQH,Masculino,1,Sí,No,8,52,Sí,No,Oro,Sí,No,Sí,Sí,Sí,Sí,Trimestral,Sí,Transferencia Bancaria (Domiciliado),104.45,5481.25,0
2267,9239-GZHZE,Feminino,0,Sí,No,18,72,Sí,Sí,Oro,Sí,Sí,Sí,Sí,Sí,Sí,Anual,Sí,Tarjeta de credito (Domeciliado,113.65,8124.2,0
2268,7205-BAIAD,Feminino,0,No,No,5,40,Sí,No,Basico,No tiene acceso por ser usuario basico,No tiene acceso,No tiene acceso por ser usuario basico,No,No,No,Anual,Sí,Transferencia Bancaria (Domiciliado),20.6,827.3,0
2269,0151-ONTOV,Feminino,0,No,No,1,1,Sí,No,Oro,No,No,No,No,No,No,Mensual,No,Pago en tienda,70.9,70.9,1
2270,4140-MUHUG,Feminino,1,No,No,1,3,Sí,No,Oro,No,No,Sí,No,Sí,No,Mensual,Sí,Transferencia Bancaria,86.85,220.95,1
2271,0093-EXYQL,Feminino,1,No,No,5,40,Sí,No,Oro,No,No,No,No,Sí,Sí,Mensual,Sí,Transferencia Bancaria,91.55,3673.6,0
2272,8064-RAVOH,Masculino,0,No,Sí,1,1,Sí,No,Plata,No,No tiene acceso,Sí,No,No,No,Mensual,Sí,Transferencia Bancaria,49.85,49.85,0
2273,0219-QAERP,Masculino,0,Sí,No,3,30,Sí,No,Basico,No tiene acceso por ser usuario basico,No tiene acceso,No tiene acceso por ser usuario basico,No,No,No,Trimestral,No,Tarjeta de credito (Domeciliado,19.8,576.65,0
2274,0320-JDNQG,Masculino,0,Sí,Sí,6,23,Sí,No,Oro,Sí,No,No,Sí,Sí,Sí,Mensual,Sí,Transferencia Bancaria,99.85,2331.3,1
2275,7180-PISOG,Masculino,0,Sí,Sí,1,1,Sí,Sí,Oro,No,No,No,No,No,No,Mensual,Sí,Transferencia Bancaria,74.5,74.5,1
2276,9168-INPSZ,Feminino,1,Sí,No,6,44,Sí,Sí,Oro,No,No,Sí,Sí,Sí,Sí,Mensual,No,Transferencia Bancaria,104.15,4495.65,0
2277,3571-RFHAR,Masculino,0,No,No,7,65,Sí,Sí,Oro,No,Sí,Sí,Sí,Sí,Sí,Mensual,Sí,Transferencia Bancaria,109.15,6941.2,1
2278,0015-UOCOJ,Feminino,1,No,No,2,7,Sí,No,Plata,Sí,No tiene acceso,No,No,No,No,Mensual,Sí,Transferencia Bancaria,48.2,340.35,0
2279,5334-AFQJB,Masculino,1,No,No,12,72,Sí,Sí,Basico,No tiene acceso por ser usuario basico,No tiene acceso,No tiene acceso por ser usuario basico,No,No,No,Anual,Sí,Tarjeta de credito (Domeciliado,25.1,1789.9,0
2280,2754-SDJRD,Feminino,1,No,No,2,8,Sí,Sí,Oro,No,No,No,Sí,Sí,Sí,Mensual,Sí,Tarjeta de credito (Domeciliado,100.15,908.55,0
2281,9578-VRMNM,Feminino,0,No,No,4,16,Sí,Sí,Plata,No,No tiene acceso,Sí,No,No,Sí,Mensual,Sí,Tarjeta de credito (Domeciliado,65.2,1043.35,1
2282,1587-FKLZB,Masculino,1,Sí,Sí,7,66,Sí,Sí,Oro,No,No,Sí,No,Sí,Sí,Mensual,Sí,Tarjeta de credito (Domeciliado,99.5,6822.15,1
2283,6140-QNRQQ,Masculino,0,No,No,1,1,Sí,No,Oro,No,No,No,No,No,No,Mensual,Sí,Pago en tienda,71.55,71.55,1
2284,8963-JLGJT,Masculino,0,No,Sí,1,3,Sí,No,Plata,Sí,No tiene acceso,Sí,No,No,No,Mensual,No,Pago en tienda,55.9,157.55,0
2285,4307-KTUMW,Masculino,0,Sí,No,8,53,Sí,Sí,Oro,Sí,No,Sí,No,No,Sí,Mensual,No,Transferencia Bancaria,93.9,5029.2,1
2286,1465-LNTLJ,Masculino,1,Sí,No,2,8,Sí,No,Plata,No,No tiene acceso,Sí,Sí,No,Sí,Mensual,Sí,Tarjeta de credito (Domeciliado,64.4,581.7,0
2287,5440-FLBQG,Masculino,1,Sí,No,8,69,Sí,Sí,Oro,No,Sí,Sí,Sí,Sí,Sí,Anual,Sí,Transferencia Bancaria (Domiciliado),108.4,7318.2,1
2288,2135-DQWAQ,Feminino,0,No,No,2,5,Sí,No,Oro,No,Sí,No,No,Sí,No,Mensual,Sí,Pago en tienda,85.3,420.45,0
2289,4056-QHXHZ,Feminino,0,Sí,Sí,18,72,Sí,Sí,Oro,Sí,No,Sí,Sí,Sí,Sí,Anual,No,Pago en tienda,107.45,7576.7,0
2290,7470-MCQTK,Feminino,0,Sí,No,4,13,No,No,Plata,No,No tiene acceso,Sí,No,Sí,Sí,Mensual,Sí,Transferencia Bancaria (Domiciliado),48.75,633.4,1
2291,7488-MXJIV,Feminino,0,No,No,1,4,Sí,Sí,Oro,No,No,No,No,Sí,No,Mensual,Sí,Transferencia Bancaria,85.65,321.65,1
2292,7401-JIXNM,Feminino,0,Sí,Sí,8,54,Sí,Sí,Plata,Sí,No tiene acceso,Sí,Sí,Sí,Sí,Anual,No,Tarjeta de credito (Domeciliado,91.3,4965.0,0
2293,9339-FIIJL,Masculino,0,Sí,No,18,72,Sí,Sí,Plata,No,No tiene acceso,Sí,Sí,Sí,Sí,Anual,No,Transferencia Bancaria (Domiciliado),85.95,6151.9,0
2294,2027-FECZV,Masculino,0,No,No,3,12,Sí,Sí,Oro,No,Sí,Sí,No,Sí,Sí,Mensual,Sí,Transferencia Bancaria,106.7,1253.9,1
2295,2672-DZUOY,Masculino,0,No,No,1,1,No,No,Plata,No,No tiene acceso,No,No,No,No,Mensual,Sí,Transferencia Bancaria,25.15,25.15,1
2296,4706-DGAHW,Masculino,1,No,No,1,1,Sí,No,Plata,No,No tiene acceso,No,No,No,No,Mensual,No,Transferencia Bancaria,45.2,45.2,0
2297,3870-MQAMG,Feminino,0,Sí,No,8,54,Sí,Sí,Oro,No,Sí,Sí,Sí,Sí,Sí,Trimestral,No,Transferencia Bancaria,110.35,5893.15,1
2298,6670-MFRPK,Masculino,0,Sí,Sí,8,69,Sí,Sí,Oro,No,No,Sí,No,No,No,Anual,Sí,Tarjeta de credito (Domeciliado,79.2,5420.65,0
2299,6177-PEVRA,Feminino,0,No,No,7,48,Sí,No,Plata,Sí,No tiene acceso,No,No,No,No,Anual,No,Tarjeta de credito (Domeciliado,55.5,2627.35,0
2300,4800-CZMPC,Feminino,0,Sí,Sí,7,48,Sí,Sí,Oro,Sí,Sí,No,No,Sí,Sí,Trimestral,Sí,Tarjeta de credito (Domeciliado,103.25,5037.55,1
2301,4813-HQMGZ,Feminino,0,Sí,No,2,8,Sí,Sí,Oro,No,No,No,Sí,No,Sí,Mensual,Sí,Transferencia Bancaria,90.25,743.75,0
2302,7579-KKLOE,Masculino,0,Sí,Sí,8,71,Sí,Sí,Plata,Sí,No tiene acceso,Sí,Sí,Sí,Sí,Anual,Sí,Pago en tienda,91.25,6589.6,0
2303,7377-DMMRI,Masculino,0,No,No,1,2,Sí,No,Plata,Sí,No tiene acceso,No,No,No,No,Mensual,Sí,Transferencia Bancaria,47.8,92.45,1
2304,8402-EIVQS,Masculino,0,Sí,No,7,67,Sí,No,Oro,Sí,Sí,No,No,Sí,Sí,Trimestral,Sí,Tarjeta de credito (Domeciliado,100.9,6733.15,0
2305,4947-DSMXK,Masculino,0,Sí,Sí,4,34,Sí,Sí,Oro,No,Sí,No,No,Sí,Sí,Mensual,Sí,Transferencia Bancaria (Domiciliado),97.7,3410.0,0
2306,7245-NIIWQ,Feminino,0,No,No,1,3,Sí,No,Oro,No,No,No,No,No,No,Mensual,Sí,Transferencia Bancaria,69.85,199.85,0
2307,0002-ORFBO,Feminino,0,Sí,Sí,3,9,Sí,No,Plata,No,No tiene acceso,No,Sí,Sí,No,Trimestral,Sí,Pago en tienda,65.6,593.3,0
2308,3324-OIRTO,Masculino,0,Sí,Sí,8,71,Sí,No,Oro,Sí,Sí,Sí,No,Sí,Sí,Trimestral,Sí,Transferencia Bancaria (Domiciliado),104.65,7288.4,0
2309,5414-OFQCB,Masculino,0,No,No,9,57,Sí,Sí,Oro,No,No,No,Sí,Sí,No,Anual,Sí,Tarjeta de credito (Domeciliado,90.45,5229.8,0
2310,4967-WPNCF,Masculino,0,No,No,16,72,No,No,Plata,Sí,No tiene acceso,Sí,Sí,Sí,Sí,Anual,Sí,Transferencia Bancaria (Domiciliado),63.7,4464.8,0
2311,8552-OBVRU,Feminino,1,Sí,Sí,7,48,Sí,No,Oro,Sí,No,Sí,Sí,Sí,Sí,Mensual,Sí,Transferencia Bancaria,104.5,5068.05,0
2312,8499-BRXTD,Masculino,0,No,No,5,18,Sí,No,Basico,No tiene acceso por ser usuario basico,No tiene acceso,No tiene acceso por ser usuario basico,No,No,No,Trimestral,No,Pago en tienda,20.1,401.85,0
2313,9154-QDGTH,Masculino,0,Sí,Sí,6,43,Sí,Sí,Oro,No,No,Sí,Sí,Sí,Sí,Trimestral,Sí,Tarjeta de credito (Domeciliado,104.3,4451.85,0
2314,8197-BFWVU,Feminino,0,Sí,Sí,14,72,Sí,Sí,Plata,Sí,No tiene acceso,Sí,Sí,Sí,Sí,Anual,Sí,Transferencia Bancaria (Domiciliado),93.25,6688.95,0
2315,2577-GVSIL,Masculino,0,Sí,Sí,4,35,Sí,Sí,Plata,No,No tiene acceso,No,Sí,Sí,Sí,Trimestral,Sí,Transferencia Bancaria (Domiciliado),73.45,2661.1,0
2316,9367-OIUXP,Masculino,0,No,No,1,4,Sí,No,Basico,No tiene acceso por ser usuario basico,No tiene acceso,No tiene acceso por ser usuario basico,No,No,No,Mensual,No,Pago en tienda,20.7,73.05,0
2317,6770-UAYGJ,Feminino,0,Sí,Sí,7,49,Sí,Sí,Basico,No tiene acceso por ser usuario basico,No tiene acceso,No tiene acceso por ser usuario basico,No,No,No,Anual,No,Pago en tienda,25.25,1211.65,0
2318,6463-HHXJR,Feminino,0,Sí,Sí,8,71,Sí,Sí,Oro,Sí,Sí,Sí,No,Sí,No,Anual,No,Transferencia Bancaria (Domiciliado),100.5,7030.65,0
2319,7928-VJYAB,Masculino,0,Sí,Sí,3,11,Sí,No,Oro,No,No,No,No,Sí,Sí,Mensual,No,Transferencia Bancaria,90.6,1020.2,0
2320,1187-WILMM,Masculino,0,Sí,Sí,7,63,Sí,Sí,Plata,Sí,No tiene acceso,Sí,Sí,Sí,Sí,Anual,Sí,Tarjeta de credito (Domeciliado,89.4,5597.65,0
2321,9776-OJUZI,Feminino,1,No,No,7,65,Sí,Sí,Oro,No,Sí,Sí,No,Sí,No,Mensual,Sí,Transferencia Bancaria (Domiciliado),95.45,6223.3,0
2322,1306-RPWXZ,Feminino,0,No,Sí,7,49,Sí,No,Basico,No tiene acceso por ser usuario basico,No tiene acceso,No tiene acceso por ser usuario basico,No,No,No,Anual,No,Tarjeta de credito (Domeciliado,20.45,1024.65,0
2323,8949-JTMAY,Feminino,0,No,No,2,29,Sí,Sí,Oro,No,No,Sí,No,Sí,Sí,Mensual,Sí,Tarjeta de credito (Domeciliado,98.6,2933.2,1
2324,2774-LVQUS,Feminino,1,Sí,No,4,15,Sí,Sí,Oro,No,No,Sí,Sí,No,No,Mensual,Sí,Transferencia Bancaria,83.05,1258.3,1
2325,3097-PYWXL,Feminino,0,Sí,Sí,1,4,Sí,No,Basico,No tiene acceso por ser usuario basico,No tiene acceso,No tiene acceso por ser usuario basico,No,No,No,Mensual,Sí,Transferencia Bancaria,19.95,82.9,0
2326,2266-SJNAT,Feminino,0,Sí,No,17,72,Sí,Sí,Oro,No,Sí,Sí,Sí,Sí,Sí,Trimestral,No,Tarjeta de credito (Domeciliado,109.15,7789.6,0
2327,0869-PAPRP,Feminino,1,Sí,No,2,26,Sí,No,Oro,No,No,Sí,No,Sí,No,Mensual,Sí,Tarjeta de credito (Domeciliado,85.7,2067.0,0
2328,4238-JSSWH,Feminino,1,Sí,No,4,35,Sí,Sí,Oro,No,No,Sí,No,Sí,Sí,Mensual,No,Transferencia Bancaria (Domiciliado),102.05,3452.55,0
2329,2972-YDYUW,Feminino,0,No,No,9,57,Sí,Sí,Oro,No,Sí,No,Sí,No,Sí,Trimestral,No,Transferencia Bancaria,94.7,5468.95,0
2330,1104-FEJAM,Masculino,0,Sí,Sí,2,28,Sí,Sí,Plata,No,No tiene acceso,No,No,No,Sí,Mensual,No,Transferencia Bancaria,64.4,1802.15,0
2331,2809-ILCYT,Feminino,0,Sí,No,6,25,Sí,Sí,Basico,No tiene acceso por ser usuario basico,No tiene acceso,No tiene acceso por ser usuario basico,No,No,No,Trimestral,Sí,Pago en tienda,26.8,733.55,0
2332,5499-ECUTN,Feminino,0,Sí,No,7,47,Sí,No,Plata,Sí,No tiene acceso,Sí,No,Sí,No,Trimestral,Sí,Tarjeta de credito (Domeciliado,66.05,3021.45,0
2333,4981-FLTMF,Feminino,0,Sí,Sí,9,57,Sí,Sí,Plata,Sí,No tiene acceso,No,Sí,No,No,Mensual,No,Transferencia Bancaria (Domiciliado),65.2,3687.85,0
2334,9121-PHQSR,Masculino,1,Sí,No,4,16,Sí,Sí,Oro,No,No,No,No,Sí,No,Mensual,Sí,Tarjeta de credito (Domeciliado,85.05,1391.15,0
2335,3113-IWHLC,Masculino,0,No,No,2,5,Sí,No,Plata,Sí,No tiene acceso,Sí,No,No,No,Mensual,Sí,Pago en tienda,55.8,274.35,0
2336,3211-ILJTT,Masculino,0,Sí,No,5,17,Sí,No,Oro,No,No,No,No,No,No,Mensual,Sí,Transferencia Bancaria (Domiciliado),70.4,1214.05,1
2337,4612-THJBS,Feminino,1,No,No,9,56,Sí,Sí,Oro,No,Sí,Sí,No,Sí,Sí,Trimestral,Sí,Transferencia Bancaria (Domiciliado),104.75,5510.65,1
2338,4277-BWBML,Masculino,0,Sí,Sí,9,72,Sí,No,Basico,No tiene acceso por ser usuario basico,No tiene acceso,No tiene acceso por ser usuario basico,No,No,No,Anual,No,Transferencia Bancaria (Domiciliado),19.95,1322.85,0
2339,4094-NSEDU,Feminino,1,No,No,6,21,Sí,Sí,Oro,No,No,No,No,Sí,Sí,Mensual,Sí,Transferencia Bancaria,94.25,1973.75,1
2340,0234-TEVTT,Feminino,0,Sí,Sí,7,48,No,No,Plata,Sí,No tiene acceso,Sí,No,No,Sí,Trimestral,No,Tarjeta de credito (Domeciliado,45.0,2196.3,0
2341,4304-TSPVK,Feminino,0,Sí,No,8,68,Sí,Sí,Oro,Sí,Sí,Sí,Sí,Sí,Sí,Anual,No,Transferencia Bancaria (Domiciliado),114.9,7843.55,0
2342,1552-AAGRX,Feminino,0,No,No,3,30,Sí,Sí,Oro,Sí,No,No,Sí,Sí,Sí,Mensual,No,Transferencia Bancaria (Domiciliado),106.4,3211.9,0
2343,2637-FKFSY,Feminino,0,Sí,No,1,3,Sí,No,Plata,No,No tiene acceso,No,No,No,No,Mensual,Sí,Pago en tienda,46.1,130.15,0
2344,9796-MVYXX,Feminino,1,No,No,4,14,No,No,Plata,Sí,No tiene acceso,Sí,Sí,No,No,Anual,No,Pago en tienda,39.7,692.35,0
2345,7874-ECPQJ,Feminino,0,No,Sí,1,4,Sí,No,Basico,No tiene acceso por ser usuario basico,No tiene acceso,No tiene acceso por ser usuario basico,No,No,No,Mensual,Sí,Transferencia Bancaria (Domiciliado),20.05,85.5,0
2346,0020-INWCK,Feminino,0,Sí,Sí,8,71,Sí,Sí,Oro,No,Sí,Sí,No,No,Sí,Anual,Sí,Tarjeta de credito (Domeciliado,95.75,6849.4,0
2347,7089-RKVSZ,Masculino,0,Sí,Sí,2,8,Sí,Sí,Basico,No tiene acceso por ser usuario basico,No tiene acceso,No tiene acceso por ser usuario basico,No,No,No,Trimestral,No,Pago en tienda,24.4,203.95,0
2348,2683-JXWQQ,Masculino,0,Sí,Sí,10,61,No,No,Plata,Sí,No tiene acceso,Sí,No,No,No,Mensual,No,Transferencia Bancaria (Domiciliado),33.6,2117.2,0
2349,9548-ZMVTX,Masculino,0,Sí,Sí,13,72,Sí,Sí,Oro,No,Sí,Sí,Sí,No,No,Anual,No,Transferencia Bancaria (Domiciliado),90.45,6565.85,0
2350,8739-XNIKG,Feminino,0,No,No,2,5,Sí,Sí,Oro,No,No,No,No,Sí,No,Mensual,Sí,Transferencia Bancaria,84.0,424.75,0
2351,9755-JHNMN,Feminino,0,No,No,7,49,Sí,No,Plata,Sí,No tiene acceso,Sí,Sí,No,No,Anual,No,Transferencia Bancaria (Domiciliado),67.4,3306.85,0
2352,3981-QSVQI,Masculino,0,No,No,2,8,Sí,No,Basico,No tiene acceso por ser usuario basico,No tiene acceso,No tiene acceso por ser usuario basico,No,No,No,Mensual,Sí,Transferencia Bancaria (Domiciliado),19.7,168.9,0
2353,2789-HQBOU,Masculino,0,No,No,1,3,Sí,No,Oro,No,No,No,No,No,Sí,Mensual,Sí,Transferencia Bancaria,80.35,253.8,0
2354,9424-CMPOG,Masculino,0,Sí,Sí,3,9,Sí,No,Basico,No tiene acceso por ser usuario basico,No tiene acceso,No tiene acceso por ser usuario basico,No,No,No,Anual,No,Pago en tienda,19.6,197.4,0
2355,5067-WJEUN,Masculino,0,Sí,Sí,7,67,Sí,No,Plata,Sí,No tiene acceso,No,No,No,No,Anual,Sí,Transferencia Bancaria (Domiciliado),54.2,3838.2,0
2356,3450-WXOAT,Masculino,0,No,No,6,46,Sí,No,Plata,No,No tiene acceso,No,No,No,No,Mensual,Sí,Tarjeta de credito (Domeciliado,45.2,2065.15,0
2357,9251-WNSOD,Feminino,0,Sí,No,7,67,Sí,Sí,Plata,Sí,No tiene acceso,Sí,No,No,Sí,Trimestral,No,Pago en tienda,75.1,5064.45,0
2358,6974-DAFLI,Feminino,0,Sí,No,9,55,Sí,No,Basico,No tiene acceso por ser usuario basico,No tiene acceso,No tiene acceso por ser usuario basico,No,No,No,Trimestral,No,Transferencia Bancaria,19.7,1140.05,0
2359,2616-UUTFK,Masculino,0,Sí,No,3,33,Sí,Sí,Plata,Sí,No tiene acceso,Sí,No,Sí,No,Mensual,Sí,Transferencia Bancaria (Domiciliado),72.75,2447.45,0
2360,7064-JHXCE,Masculino,0,Sí,Sí,10,62,Sí,No,Basico,No tiene acceso por ser usuario basico,No tiene acceso,No tiene acceso por ser usuario basico,No,No,No,Anual,No,Tarjeta de credito (Domeciliado,20.05,1263.9,0
2361,5103-MHMHY,Feminino,0,No,Sí,1,1,Sí,No,Plata,No,No tiene acceso,No,No,No,No,Mensual,No,Pago en tienda,45.95,45.95,1
2362,7989-AWGEH,Masculino,0,Sí,Sí,7,49,No,No,Plata,Sí,No tiene acceso,No,No,No,Sí,Mensual,Sí,Transferencia Bancaria,39.2,1838.15,0
2363,4373-VVHQL,Masculino,0,No,No,1,1,Sí,No,Plata,No,No tiene acceso,No,No,No,No,Mensual,Sí,Transferencia Bancaria,44.75,44.75,0
2364,4559-UWIHT,Masculino,0,Sí,No,4,14,Sí,Sí,Oro,No,Sí,Sí,No,No,No,Mensual,Sí,Transferencia Bancaria,82.65,1185.0,0
2365,7268-IGMFD,Masculino,1,No,No,5,18,Sí,Sí,Oro,No,No,Sí,Sí,Sí,No,Mensual,No,Transferencia Bancaria (Domiciliado),93.9,1743.9,0
2366,1846-XWOQN,Feminino,1,No,No,1,1,Sí,No,Oro,No,No,No,No,No,No,Mensual,Sí,Transferencia Bancaria,70.15,70.15,1
2367,0235-KGSLC,Feminino,0,No,No,1,1,Sí,No,Oro,No,No,Sí,No,Sí,No,Mensual,Sí,Tarjeta de credito (Domeciliado,85.55,85.55,1
2368,6650-BWFRT,Feminino,0,Sí,No,12,72,Sí,Sí,Oro,Sí,Sí,Sí,Sí,Sí,Sí,Anual,Sí,Tarjeta de credito (Domeciliado,117.15,8529.5,0
2369,9570-KYEUA,Masculino,0,No,No,7,64,Sí,Sí,Oro,Sí,No,Sí,Sí,No,Sí,Anual,No,Tarjeta de credito (Domeciliado,99.25,6549.45,0
2370,6993-YGFJV,Masculino,0,Sí,No,8,69,Sí,Sí,Oro,Sí,Sí,Sí,Sí,Sí,Sí,Anual,Sí,Transferencia Bancaria (Domiciliado),112.55,7806.5,0
2371,2712-SYWAY,Feminino,0,No,No,1,1,Sí,Sí,Basico,No tiene acceso por ser usuario basico,No tiene acceso,No tiene acceso por ser usuario basico,No,No,No,Mensual,Sí,Transferencia Bancaria,25.7,25.7,0
2372,0730-BGQGF,Masculino,0,Sí,Sí,8,71,Sí,Sí,Plata,Sí,No tiene acceso,Sí,Sí,Sí,Sí,Anual,No,Tarjeta de credito (Domeciliado,90.3,6287.3,0
2373,5498-IBWPI,Feminino,0,Sí,Sí,7,66,Sí,No,Plata,No,No tiene acceso,No,Sí,No,No,Trimestral,Sí,Tarjeta de credito (Domeciliado,49.4,3251.85,0
2374,9101-NTIXF,Masculino,0,No,No,1,2,Sí,No,Basico,No tiene acceso por ser usuario basico,No tiene acceso,No tiene acceso por ser usuario basico,No,No,No,Mensual,No,Pago en tienda,19.4,50.6,0
2375,0013-SMEOE,Feminino,1,Sí,No,8,71,Sí,No,Oro,Sí,Sí,Sí,Sí,Sí,Sí,Anual,Sí,Transferencia Bancaria (Domiciliado),109.7,7904.25,0
2376,9314-QDMDW,Masculino,0,No,No,3,11,Sí,No,Plata,No,No tiene acceso,No,No,Sí,No,Trimestral,Sí,Transferencia Bancaria,61.25,729.95,0
2377,9308-ANMVE,Masculino,0,No,Sí,7,47,Sí,No,Plata,Sí,No tiene acceso,No,No,No,No,Mensual,Sí,Transferencia Bancaria,55.3,2654.05,0
2378,2884-GBPFB,Feminino,0,Sí,No,4,35,Sí,No,Oro,No,No,No,No,No,No,Mensual,Sí,Transferencia Bancaria,70.3,2416.55,1
2379,3757-NJYBX,Masculino,1,Sí,No,3,32,Sí,Sí,Oro,No,Sí,Sí,No,Sí,Sí,Mensual,No,Transferencia Bancaria (Domiciliado),106.35,3520.75,1
2380,3413-DHLPB,Masculino,0,Sí,Sí,10,60,Sí,Sí,Oro,No,Sí,No,Sí,Sí,Sí,Mensual,Sí,Transferencia Bancaria (Domiciliado),103.75,5969.95,0
2381,7649-PHJVR,Masculino,0,No,No,3,11,Sí,No,Basico,No tiene acceso por ser usuario basico,No tiene acceso,No tiene acceso por ser usuario basico,No,No,No,Trimestral,No,Pago en tienda,19.5,226.8,0
2382,6114-TCFID,Feminino,0,No,No,2,29,No,No,Plata,Sí,No tiene acceso,No,Sí,No,No,Trimestral,No,Tarjeta de credito (Domeciliado,39.5,1082.75,0
2383,3787-TRIAL,Masculino,0,Sí,Sí,6,21,No,No,Plata,No,No tiene acceso,No,No,No,No,Mensual,Sí,Transferencia Bancaria,26.05,565.75,0
2384,2573-GYRUU,Masculino,1,Sí,No,7,48,Sí,Sí,Oro,No,No,Sí,No,No,Sí,Mensual,Sí,Tarjeta de credito (Domeciliado,91.05,4370.75,0
2385,5156-UMKOW,Feminino,0,No,Sí,1,3,No,No,Plata,No,No tiene acceso,No,No,No,No,Mensual,No,Pago en tienda,29.65,90.05,0
2386,1247-QBVSH,Feminino,0,Sí,Sí,6,43,Sí,No,Plata,No,No tiene acceso,No,No,No,No,Mensual,No,Pago en tienda,50.2,2169.4,0
2387,6734-GMPVK,Masculino,0,No,No,2,5,Sí,Sí,Oro,No,Sí,Sí,No,Sí,Sí,Mensual,No,Transferencia Bancaria,105.3,550.6,0
2388,9822-OAOVB,Feminino,0,No,No,1,1,Sí,No,Plata,No,No tiene acceso,No,No,No,Sí,Mensual,Sí,Transferencia Bancaria,55.45,55.45,0
2389,6161-ERDGD,Masculino,0,Sí,Sí,8,71,Sí,Sí,Plata,Sí,No tiene acceso,Sí,Sí,Sí,Sí,Trimestral,No,Transferencia Bancaria,85.45,6300.85,0
2390,1226-JZNKR,Feminino,0,Sí,Sí,2,8,Sí,No,Basico,No tiene acceso por ser usuario basico,No tiene acceso,No tiene acceso por ser usuario basico,No,No,No,Trimestral,No,Transferencia Bancaria,19.8,160.05,0
2391,7318-EIVKO,Masculino,0,No,No,2,8,Sí,Sí,Plata,No,No tiene acceso,No,No,Sí,No,Mensual,Sí,Transferencia Bancaria,59.25,436.6,0
2392,3771-PZOBW,Masculino,0,No,No,5,20,Sí,Sí,Oro,No,No,Sí,No,Sí,No,Mensual,Sí,Tarjeta de credito (Domeciliado,90.7,1781.35,0
2393,5136-KCKGI,Feminino,0,Sí,Sí,3,33,Sí,Sí,Oro,Sí,No,Sí,No,Sí,Sí,Trimestral,Sí,Pago en tienda,103.7,3467.0,1
2394,8231-BSWXX,Masculino,0,No,No,8,71,Sí,Sí,Oro,No,Sí,No,No,No,No,Trimestral,Sí,Tarjeta de credito (Domeciliado,79.05,5552.5,0
2395,6486-LHTMA,Feminino,1,Sí,No,3,31,Sí,Sí,Oro,No,No,Sí,No,Sí,No,Trimestral,Sí,Transferencia Bancaria,90.7,2835.5,0
